Latitude,Longitude
52.5842352006,13.2862131215
50.1158463081,8.92903865262
49.4852656407,8.44292033693
53.628712,11.411196
51.274276,7.221333
52.506492143,13.306335561
47.736161633,10.328598446
50.8051572174,6.15379997427
51.4740142059,6.85335561227
48.6969841873,9.6859852
47.6131056892,7.66189032702
51.5035365363,7.10781023065
48.8672267526,9.20004177379
52.4198006295,13.3131546935
53.2471346739,10.408635216
51.5643714203,8.08748708577
48.544698659,8.7286811701
52.5095094559,13.4349292458
52.196508,9.090539
51.517094,7.459405
51.5517570201,7.07651912635
50.9497908127,6.91668293524
52.1313486952,11.6370342784
50.7598637282,6.15322195549
50.0708124749,8.24408364884
52.3594610114,7.26096933926
49.9622142049,6.54105219934
51.2509018534,7.12891891569
51.0530007392,6.21680237025
51.5106964455,12.3379360975
47.883001,10.24836
51.5977921234,7.24565229478
51.2087965345,6.77595161643
52.163014153,10.522048813
50.006263335,9.2211737499
51.136957764,7.199517708
54.1787751023,12.0870901037
52.3175083956,9.79744511452
54.9078489868,8.30144254807
47.7482724632,11.5653218162
48.77566,11.3888855752
51.0957074209,6.60795848715
51.277515122,6.7652853537
52.20974,7.199742
51.6559868582,6.62627867802
48.3448673504,10.8844768933
53.14265088,8.21355034145
47.8527501065,11.1523629543
48.3373089367,7.86215453645
53.5726305419,10.0684531356
48.722169231,9.129651318
48.9040034523,8.65484197611
53.1435,8.2229
51.43230079,6.77091719207
49.6994239,11.0648191108
51.1880952353,11.9886709923
49.9696476142,8.22959268301
52.3057076285,8.12438586173
50.0016615631,9.58482698004
52.519906,13.388034
50.0491189951,8.22032031251
51.5110893998,6.93515619908
51.343455,12.374798
51.3777362137,6.41527594384
52.5203224867,13.3863250928
52.1977481469,8.56731884425
51.5172224126,10.2403865714
50.5980054304,8.82202675962
51.2120419745,6.13477226325
48.5368633969,12.1517167409
54.0592902763,9.98216233414
48.691279454,10.166806723
52.504333728,13.6234395223
51.91073113,7.398846802
52.1470535512,7.73424805115
53.851017068,8.71486016844
49.4082864988,8.69276405198
54.1333589061,12.0637335287
52.4201649279,13.1618707911
50.5961657006,12.7090401406
50.121412,8.929876
48.6305925928,13.1911457843
49.2111715969,9.06992068053
49.2528611766,10.4352522089
49.4323501452,7.68216864053
49.7711721872,6.65580854521
50.7330418764,7.09759353876
51.5316984886,7.21133995693
50.97317,11.0379
53.182667557,7.999975689
49.8874095223,8.63387465282
51.6508880609,8.34459838705
51.2697280764,7.19826779499
49.0200791582,12.0897889558
50.8926664587,6.27476411476
48.536779,9.285013
52.55639985,13.8666991639
50.5849331676,8.67705279831
53.3918655697,7.20824474862
48.7763600796,8.1795284494
53.6852854797,9.98467956747
48.12100705,11.5858917239
50.9808761188,6.84412010895
52.3088939,10.5104029
50.6783293496,7.16730597252
52.348814964,9.69031748277
52.2058270062,8.78020775548
50.045805038,8.21567575303
50.7679474633,6.09038827051
48.6150668337,10.20607174
48.147098348,11.7900909555
48.0316622994,8.52891711436
53.4181225722,11.8291937016
50.6860142538,7.15283538519
48.6329982815,11.7779877465
48.9898144,8.37271350782
51.3703294953,7.54929739906
49.0023063513,12.364982956
48.0946814894,11.2837128076
53.053908912,8.783399269
50.03069828,10.5294199681
48.514450852,9.7579602594
51.4284654193,9.64610066903
51.020517922,6.8965974934
47.8430629374,12.9663294857
50.5655401626,7.52687927437
48.2839605977,11.8973242227
54.1141378695,12.1939565851
50.9403781674,6.97471820039
48.411181701,9.034837437
53.4969104871,8.62286098868
50.0758597411,8.2094106111
50.7753090547,6.0875150659
51.754605965,6.96332638782
48.8017578616,9.21735816366
51.7202359289,9.01645697928
49.6258469241,8.36215731998
51.8893355,12.403146
51.83148383,6.6290426038
50.9601027533,11.316494959
54.0884843674,9.97825866756
51.3149593131,6.47653467702
51.5868943772,7.0355002037
50.9763425649,11.0776373088
51.2007686109,6.68769642797
52.896157202,8.4124829344
50.1086652998,8.66866444522
52.2478845152,10.5109716401
49.4541219934,11.0766264215
53.572867,10.030926
51.913213065,10.4456856574
50.6802658351,12.5913102152
48.1885871059,11.6141060656
48.453128736,10.2627546615
51.0499461823,13.739200864
54.7862452719,9.43390138917
51.7678895533,11.4848116398
50.5507139473,8.46977407472
50.633907029,7.0559416931
52.338113579,10.417979899
51.2281320232,6.78809757744
49.696281903,10.8139581438
53.5767277254,9.93700149463
49.3190212718,11.0491315044
51.6672934948,12.2597518644
51.790041423,6.1549802174
49.945532613,7.269242943
51.5627412079,6.75133285767
51.7806464283,6.12902320378
49.0150040704,12.1002896151
47.5941957396,9.8642702192
51.7132271314,8.74076128434
49.801535655,9.93517922
49.7947597455,9.93110973124
51.0650810687,13.8954143666
50.7377345823,7.10134807868
49.0143709,8.3514897
51.4423370009,7.35253760883
52.524994761,13.369499075
52.465233922,13.327932634
47.7923451862,9.62350304607
51.8498017832,13.9070225836
47.6595031672,9.17681084309
51.3717863842,11.9846616497
51.1146425386,12.4867295869
52.475528725,13.364636051
52.5605475297,13.3636893513
50.827233766,12.9120938167
50.0820543278,8.23840391599
50.2031086343,9.13375463086
49.4698879543,11.0746535046
49.978075783,9.150890942
48.4007382094,9.96515043329
52.5440314021,13.5443910301
53.5517853804,9.93579133941
49.2038879594,9.48783581879
51.2057283153,7.04142275904
47.6894945372,10.0337059837
51.1798537335,14.4266330128
48.147353567,11.463801207
52.392190377,13.0665493373
53.5578210546,13.2570744437
48.8960091674,9.18964438721
47.5183462748,10.2869678129
50.960172862,8.0277233342
52.521181593,13.41194327
53.110547458,8.747035812
50.0483104387,10.2087595477
54.0471919372,13.7509805528
50.6427462088,9.39641741527
49.3215306744,7.33827529284
50.1820925079,9.00771092681
52.6525367229,13.2044096248
53.5236261108,10.2283598239
51.632162506,7.87413052363
51.5052351027,7.57313219707
53.6636376587,9.79347494311
50.30794914,8.51559256
53.6479653858,10.0583693491
54.3095156319,9.66365874463
49.9469825733,8.6092601294
52.8517383444,9.69301781202
53.5464870364,10.1531748483
54.3124772,10.0986057
49.3859078945,8.39241879718
53.2524149028,7.93341551993
54.5307727543,9.57548798241
53.109594322,9.9814687273
49.233761257,6.99565674156
52.9866364723,10.5485605669
53.552078,9.994858
51.03694395,13.297604093
51.3332874958,6.5644494257
53.580488672,7.9070146527
49.8468902998,8.35623243071
51.61580182,7.2019414937
52.2335970801,9.24735744357
52.4284447142,9.4167078493
53.0748728705,8.80846183556
50.7505627788,8.27726635712
52.8400218412,8.06787121901
47.5542197773,7.93064839697
48.2856247543,10.1165070743
49.1427229828,10.0480526107
51.4881313735,9.0073684886
49.1453906,9.2207209
51.9930177992,9.7978761285
52.3809217069,9.86108823972
49.2499931789,8.50133205357
50.9008611627,8.53578901873
52.2106933831,11.6698623506
52.1594838578,11.6090546017
52.3760954731,13.1112435618
51.458184,7.006514
48.8544464815,10.4831736811
52.51479041,7.68713637802
50.108631418,8.653620542
51.2267285413,6.77629523453
51.8186822116,6.44378792674
48.7734204007,9.17316235002
48.3832652747,10.9371942333
53.4928739053,9.12265603321
51.9077828614,8.38347679208
50.2201100908,8.62237331398
53.5877869895,9.87596741151
50.0018166044,8.25878643929
48.101077442,11.645114618
50.0332758344,10.2333212998
52.4332542455,12.5333511456
48.2739044322,10.9774993258
51.4754051325,6.84304859557
50.8063112556,6.48052539867
50.7947274646,7.20336836228
49.8347368006,8.48309198949
49.7476750076,8.1363145755
54.3203148666,13.0490159236
51.3508905511,6.86566493521
51.2389622753,7.60734109764
49.1383678685,8.56490032758
52.3759506793,9.73355821138
49.7684821152,9.94104347708
50.1902443389,8.65185045232
52.161033439,9.997750863
48.4747796187,9.22707254413
48.1938899082,11.2490104461
48.4010713838,12.7498747876
49.1763916095,11.7282740223
51.7666454566,7.45995821689
49.454108505,7.79099331319
53.0649357601,14.2711615958
51.085411828,13.6923144324
48.8414943597,9.23222261338
52.7998282254,9.96984777541
54.1807755755,9.94471248487
47.7615837138,8.83896006389
50.3000507249,8.69281159763
49.871059401,8.65432434801
50.0583760725,8.37021353624
49.7990721337,9.95278736907
51.0941283074,6.84109183028
48.7820046934,9.18184936557
48.1360321377,11.5782335941
48.5726511178,13.4140023196
50.9849317546,7.12154109073
50.7733207547,7.28579569982
48.0882632518,11.5048157046
49.1477786192,8.5558491434
48.2115269736,12.4181870276
51.8806245768,11.0770669612
49.1427187112,9.30912803512
48.3985926704,9.9861185107
51.3281305207,6.59103744624
54.1083123854,12.0360039747
54.3224415843,10.1366091992
51.269674043,6.5193429031
51.3410348096,7.40430070215
52.754493,13.248426
53.604411511,10.15422485
49.9573762785,11.6028717791
52.0288923242,8.53285842007
49.7570857122,6.64137355086
54.442750918,11.179084023
54.0928160296,13.084720357
51.4795258367,11.9193437329
51.9515597981,8.5733111139
51.1660472799,6.44314569303
49.6876436666,9.00498537448
48.087189825,9.20433022067
50.0474566555,8.57370856748
52.370649,13.134371
48.794611666,9.01127379
49.102489042,8.01084721248
49.5275611235,8.57287426838
48.5746782586,10.4479469098
48.7131231771,9.3089033515
48.254427952,11.4438576987
51.3442667567,12.1755618332
51.52138675,7.07334843617
51.3150056766,9.49467929518
50.1630239968,8.53484184257
52.2643998969,10.5287030129
54.794051137,9.373192631
50.1337960267,11.0448825336
53.8803705881,10.6740892601
51.8434152076,8.31782952003
52.5435401843,13.6445231523
52.5488534543,13.5998763921
51.4834448715,6.86466070505
52.3750927759,9.73777377421
51.8236327408,12.3011518452
48.636223832,9.346104662
51.036532,12.159887
50.8670101434,6.67700723054
48.2834615139,11.5637612719
50.956431776,13.9138716677
52.500632,13.436241
48.2315670823,11.6882026814
52.6844483828,8.78353467382
53.541316,10.099061
50.9985205755,7.83824974433
51.8063759683,10.9431343437
48.1408321058,11.5595963023
51.348944765,12.478633376
53.5422496974,8.58068939791
50.1299785673,8.85958186292
52.4267322778,10.7907132931
48.644612888,9.431107066
54.0885348855,12.1350019439
51.1621155001,6.8783470177
48.3669092316,10.8944625562
51.70561355,8.72407984926
51.459228785,6.88425610469
52.8352072854,13.820656235
48.8970749553,11.1757214162
51.312898,9.44679
49.140255967,9.217961215
52.4362472097,13.4649293625
54.315255,10.131912
51.3474532277,6.54052587671
52.3114943955,10.8250477874
50.3808455826,8.09135671157
49.842773121,7.865998943
48.7082815509,8.76050020278
51.207284733,6.7564304596
50.1133895247,11.4467689832
49.9879722877,9.16518939773
52.6069945485,8.36069650008
48.1763048399,11.7639404712
52.561696528,13.428164989
51.0601970997,8.77951604671
53.0814729198,8.81107747828
52.2657649285,10.5204713846
54.0725730094,13.3941783598
49.5107061441,9.3140100847
50.7322158915,7.09723753041
47.6982309737,9.82447265433
52.4318822311,13.5470808413
53.8694681734,10.6877146671
48.2623407774,11.4726606211
49.1818211591,10.0683524276
50.2505001326,9.28804471738
50.9611,6.12419
49.494196,11.078907
53.5691102633,8.59704296237
54.3010530966,13.0945427466
53.8743135349,11.448696949
50.92783545,11.5830593407
51.53153,7.165229
49.483032624,10.966684457
49.4532013854,11.0149769511
51.3990679358,7.17470068381
50.114184384,8.6789204973
50.998603466,13.719257416
51.280360211,8.85943896808
48.4581343377,8.69614524553
53.8671405253,10.6704902529
53.5874987519,10.0894977385
54.802607154,9.48548324917
52.0236528048,8.53345720134
50.3330209049,10.2255909728
52.8109381404,8.21587879612
53.1376965747,8.74117224766
53.1009342919,8.78705919479
51.946532523,8.8567515541
51.7666596533,8.04070326069
49.5150283819,11.2878738866
49.67248065,8.59776871637
52.2018404615,7.81452206492
52.1755086419,11.4932284521
50.8691283759,7.13124429946
50.83234797,8.7684953238
51.065794148,6.10060337166
50.9608654345,7.00621661875
52.079517333,11.581359539
52.5528558945,13.5436986928
49.2142671393,7.59537131776
48.28060986,11.2680713969
50.5795660429,8.66278865403
50.65792891,6.7916508906
48.119108255,11.677442716
54.1981277054,9.12611942358
51.5225236745,11.953121318
51.503663656,7.4949270473
49.9250911831,7.93654376999
50.9162184894,6.92704495336
50.8340718894,6.45846504639
50.4425071573,7.50111719518
49.593628,11.00435
52.431706181,13.2593984843
47.6857263706,11.7585866304
51.5626927607,7.90112766682
49.2426325261,8.89328044269
51.7783717833,14.3196084804
52.518069,13.416123
51.2132343256,7.64575032501
52.2771860357,7.43486401576
52.4704681111,10.5436701331
47.966194714,12.5851360551
49.7974924418,9.98739404596
51.5273971482,14.0086123912
50.8113807989,6.99235311765
52.4412722203,7.0843855639
49.9938774614,9.07192187709
49.8729,8.63197
48.224754324,11.3336266406
50.1072809919,8.73446727447
47.6216955729,8.25538678062
51.5245958754,7.49307829035
49.9809054264,7.53657909908
48.4720404915,7.94301916802
49.9084392569,8.84867049656
49.467858906,8.1986175914
48.1233422833,11.7599139127
52.5098825602,13.5316281201
49.8514708732,7.89426079928
48.8842691136,10.1354572687
51.6710178453,8.34906636173
51.7648558065,11.9867451737
52.4005202982,13.0567276755
53.5504803213,9.99950971399
51.3546191693,9.46482303586
50.1868099758,10.0766608748
52.131896218,8.6655866318
53.0479404013,8.74361135926
51.6979967722,7.67184939613
51.5784331278,8.10300639726
52.1593870977,7.31976584423
51.7649033118,7.91142210355
52.6355301931,13.3077601595
48.1922392623,11.5845544733
48.8086951168,9.5713398642
48.0212707647,9.48879288785
48.8245323217,8.86951771824
48.6874969363,9.00548901414
49.5461402319,8.35316635294
53.4996967303,9.99985454093
52.37622851,9.74172229063
48.7908577608,9.18382141635
48.4837931784,7.94678993955
49.2487764209,7.35090121891
52.2366826462,12.0594735036
51.1635213709,6.75243904406
49.9464771244,11.5689655372
52.387629218,9.97284499121
52.4575190983,13.3205533151
51.4794190952,7.22392539559
51.3998314568,12.4005178826
49.9631672345,8.67315495628
50.7144369032,7.02938241715
53.0484511612,8.95740589693
51.9286035162,7.17024132863
50.7902540746,6.11756715771
48.8098461634,11.8615475196
50.3729200186,8.03717775746
52.5044111579,9.47496461384
53.9338927,10.2883473
49.5940147413,8.48254558308
51.5369853062,9.93418500085
52.5984818871,8.11576912036
49.3148511372,12.1498482316
50.7351278907,7.1020931593
53.0291101819,8.80632283786
48.0474959731,11.5311837874
52.4229856137,10.7295766687
51.2947139961,13.7343578184
52.076648315,8.7548389645
51.5379,7.6948
52.4057675689,9.71049737518
51.8521619871,10.79079819
50.3875430953,9.53218232709
50.8229903332,6.24649825908
50.6743325162,8.28129070367
51.372157364,12.475854354
49.6646403271,10.0762651219
48.3660840498,10.9052220032
50.031037611,8.70305205416
53.5728658189,10.0685653172
52.5375263761,13.2188873026
51.832615223,6.26433310316
50.1367565513,11.2515538737
53.0532110188,8.80192350523
48.145492892,11.479872157
48.04627355,10.50622845
49.1030764964,9.69329790409
51.349306682,8.2792170368
54.0762393882,13.4298117661
50.5727650026,8.68933708543
49.2883548042,11.4410738425
50.7360615945,7.09808820976
54.3909770519,13.3729817211
49.715818969,11.91650932
49.302904979,10.582909362
49.4625399877,11.1408367184
49.7395439362,6.62194208941
53.1572854114,12.4507189272
54.1228709008,10.6358968936
51.05276905,8.39441893486
51.7033375,8.7707515
51.3858283606,7.67556323046
52.2033339341,7.05640984041
51.07480213,13.7398190101
51.2835449483,12.4281717319
51.561394716,7.3102693694
50.3573437241,7.59257283237
49.9720081999,8.02228673521
49.5842763542,10.9654201986
49.2891063339,9.67851023115
52.5095484057,13.497215548
50.7943841962,7.86319701861
51.0433,13.7356
48.2616305023,8.85273942036
51.0127919104,10.9883555955
49.4399777179,11.0805292536
50.5898578483,10.4113394887
52.4307489256,9.61531330091
50.5540125212,9.68299309338
53.1716,8.22949
51.83673894,7.285279819
51.9304038948,10.4090489597
53.4617116726,9.69519442846
52.7656353047,13.2458638513
52.4417171201,9.72386755367
52.9143,8.82718
52.5496631878,13.3886306768
49.0042047149,8.44828616463
50.2957882004,8.25276925344
47.8468288087,12.1253409306
52.5220412889,13.4080335388
47.4257426376,10.2665190852
49.1286081065,10.7708175555
50.9983892139,12.4085301017
51.3471360078,12.2631837099
51.6078947692,7.1808175407
50.2025719994,11.7790643434
53.5892112136,10.0457932635
50.5457711387,7.11070669097
50.0136783183,12.0994144748
47.8441597905,12.3458774396
50.5781568806,6.26134469224
48.9569639911,10.1841735167
53.9037013917,11.4059988939
50.9177924077,9.20615597572
51.2254660977,6.69906116799
50.1417675113,8.93255193656
50.6916190192,10.92459588
51.49476908,7.2811593255
51.1723450522,7.083655125
51.9578084264,7.6276673909
53.0463924385,8.8442805477
53.5846486319,13.2707236693
52.4978087419,7.32711646711
51.5128815651,7.6168867618
49.9494476705,11.5795429929
51.5218604998,6.83161539634
49.6440724531,8.62473528712
53.1601190474,8.1671093492
52.6526387181,9.21857773108
52.2721349368,8.05895359624
49.9003161585,10.8992860229
50.8462670256,12.9400192093
54.0997894128,10.7952873764
49.9654656123,9.17146255444
51.1898575835,6.92170411447
52.034479406,8.5647528259
48.693218,9.197227
52.5142650095,13.4756429592
54.7833,9.43793
50.0186302316,8.28765107097
50.9080862612,8.01251441184
49.1926220387,8.1306308749
50.330018702,8.92940002437
52.4624147049,13.3263086394
49.4610380997,8.49111898266
49.0274927501,12.1229227764
52.2965336865,9.82101807763
51.3274802397,6.21149268577
49.5544700369,8.18463925825
48.8069028726,9.52650846467
50.6894128,7.6239241
52.5976985421,13.3557221131
51.48899083,10.830399065
50.020374878,8.80027459192
52.5212761414,13.4129975581
54.301567722,10.138886162
52.5397449415,12.9786658374
53.8148775554,12.193281134
48.70375698,9.0305934859
53.433236634,10.353917385
50.0544,11.6171
48.3765823698,10.8414902989
49.4187578333,7.56348512307
52.2408797648,10.9882425218
54.0758,9.9803
51.6622508799,6.6641995826
53.8021031397,9.98277549992
49.3974595035,8.68217611745
49.5331211618,12.1351512213
52.4590015534,13.2735958308
50.936626143,6.9535506492
51.4551710906,7.96090632272
52.4373797874,13.3796943425
51.1399214259,6.42012116015
52.4773362093,13.3078972199
49.6114662365,7.33543982881
50.1678110946,12.1198749708
51.1849626746,7.05459647712
48.3060243683,11.6356270333
51.5227137474,6.34615777186
51.9878083896,7.663624277
52.9486228062,9.23326535017
51.4673170535,8.34071797681
52.1637548728,7.54496691952
51.5142017404,7.46185492279
50.845180057,6.9140875817
49.0581951121,9.26671637354
51.1327181854,9.12348804332
51.0272067531,7.01500321291
47.5678745141,10.6809630872
53.6021519905,9.96192825588
51.4332356407,6.54584941107
47.6912907618,11.2023534859
50.2224671152,6.66515093166
48.3951003531,11.7440087767
51.617666617,7.6594802377
50.8561764415,10.9581418403
53.602851022,7.18568759683
49.6636892204,11.4704971631
51.4586418509,6.63467804438
49.2087002656,6.96308514492
51.2626762357,7.78211980506
47.5022774446,11.1021436455
52.1307950091,11.6281021268
51.5360639938,6.6066053166
49.3651428033,11.2067728438
49.9769352821,8.37875257093
48.4123745139,10.9127339664
53.608306852,10.1900960887
51.00851408,10.9938502758
49.9807221717,7.9362459513
51.8902999332,12.6652080365
52.210630764,8.87394717784
51.038442499,7.00408372878
53.5398383291,10.1043846785
50.9221275108,10.552027681
52.3647526972,12.9370801518
52.561143927,13.3231331899
51.2717748749,9.52505084917
48.7396244893,11.4374406884
52.8410968679,11.1717982615
50.8778206273,12.081155192
52.7106890743,8.28370070699
53.607034,10.118369
48.8162004286,9.28291571907
54.333524384,10.113651877
48.2641790792,11.5943916106
51.6367269456,13.7371166138
53.552222,9.934386
49.0094037206,8.40490959891
48.0297421384,7.84287761264
52.3827538785,13.0874003139
53.5193646985,12.7130902524
48.3983011964,10.8686497667
53.2311564472,8.77759663883
48.0828629478,11.8547165311
50.6889346853,9.75310648337
50.2172923902,8.25450764939
51.308224632,9.45069470231
53.5498761088,9.96362138182
51.2951344,13.2864076
51.1531070568,13.1197297665
51.0297314458,9.42095207108
53.019193177,9.06884662233
51.2231150672,10.4528734401
50.1907402085,8.7422728402
48.7182006853,10.7621355086
49.37925165,8.25285208922
51.4555034698,12.0150475905
50.8956985583,13.3324731785
51.9519615066,7.61807474556
47.80696635,10.8728330917
53.5035463523,8.47457407914
51.4693123477,7.02198985437
52.687917,13.565906
49.0101704335,8.39446474512
50.5433167436,9.67553598541
52.2605820296,7.71341667511
50.48329265,7.75031028229
52.5096632724,13.3044435863
48.1610996296,11.5632145273
52.337754058,10.2446948038
48.9325327153,9.43859559503
47.6068303095,7.65501053911
54.6231362893,8.96709661326
52.5038304501,13.4695312549
51.5988324869,8.51547882488
51.0144976672,7.57301065499
50.584167,8.480833
49.4350005554,10.9667027676
52.5488324464,13.3888929672
51.5459368933,7.4599999141
53.5833284984,9.72382044365
48.4174023525,12.9460011178
48.8381129793,9.14745010268
51.4509745227,11.3042937273
47.6529922852,9.47349871455
53.5819327567,10.108523887
50.0634723326,8.25115400833
48.7712604526,11.4349998177
50.136518074,8.59912653266
48.1526700316,11.5348568124
50.9078695228,12.9769195515
50.3798883133,7.5782855759
52.6839265623,7.2955403957
49.22748245,8.37112240294
49.506782571,8.6380092977
53.663537396,10.22125363
54.6567432545,9.94532873191
50.3574104363,8.69361322706
50.818429346,7.11332846358
48.9118412987,11.8713737515
47.720217,10.315088
51.5286419093,7.47053666651
50.2730154846,10.9707779923
50.4347998645,7.42391035452
51.5709777555,7.10205893476
51.261359409,12.7089062938
47.5928922662,12.9867833892
50.039982,10.225327
50.3271565987,7.24420131576
51.6084727291,12.187743741
49.4810139641,11.1154493439
51.4506297767,7.75321806151
47.914221,11.426765
48.226542382,11.4654888955
52.3013421622,13.017240259
51.5276974025,9.88984675699
49.4972443497,8.47285069735
53.5520340813,10.0110501231
51.2346747413,7.21271254364
52.8418281804,13.6966614552
51.2009134341,8.53137540409
50.8568558852,8.00978839636
52.755485924,12.852622558
49.739722,10.146667
50.7481720661,6.85205665477
50.0845463438,8.7449655103
52.7524316425,12.8551965585
48.00078595,10.1671957457
51.7276153915,7.18569491699
50.3124141011,11.8807172178
53.6927038182,10.3205338097
49.9178656,10.8725694482
50.7813134427,6.50919987741
51.1211022413,7.37665081102
48.8511635231,12.9604323302
53.8230789008,10.5021636852
51.2563138963,12.7258265886
49.2269782819,7.02260507276
50.023326857,8.23468585703
53.8157963897,10.8784712757
48.78379974,9.1811325737
48.3874352968,10.0358303708
51.345253433,12.3797153969
51.750096,14.325159
50.132291617,8.68343440877
53.8147108583,10.8782546294
48.1614809,11.58862
50.919983143,10.7215460569
51.1212404726,9.27633759826
52.429092,10.788315
48.7898096152,9.76614746939
54.7599975802,8.87830477172
52.0303008731,11.7067460702
51.1972020246,10.0183896278
50.332735,8.760291
53.5820531467,9.49969783744
53.1948013729,9.28841015792
51.8181014615,9.83628903249
50.7338042011,9.24087104847
48.05683025,11.6022298091
53.0317755552,8.65441284391
52.6745632239,9.68753063794
50.2567646305,11.3971860196
51.4063129355,8.57630039587
48.3063705437,11.8881407324
52.4259175402,9.82623562406
51.8812893358,8.43946015768
53.0812271044,8.87763237231
51.461577714,6.99765791686
51.682098398,7.813951711
52.1024440541,8.19700273803
51.05589996,7.0019122208
51.1228708578,6.79577821843
48.138929718,11.566318677
49.9245791807,7.82577705005
48.3532920091,11.788802605
49.8520688,8.64592299835
51.2648130981,7.24357684388
49.1257882514,9.22397353704
49.2743940529,8.6950703889
49.5130143688,6.75391936763
53.5637585499,9.9656841393
48.461912419,8.4358145796
50.581597,7.479294
48.2898813752,10.8973115091
51.1652283321,13.4893650449
49.8715902326,8.63938990513
49.1959881693,12.0593501333
48.3969457624,10.8812159115
49.3374951433,9.11588642586
49.403488503,8.6771659533
51.327705941,12.3101589975
48.0193360439,10.2732530875
48.6451180685,11.5180738497
50.8352955439,6.07768199869
49.3108609706,11.0010047481
49.9716490783,8.27046743285
53.0042383504,11.7197513876
48.9201873225,9.1495834336
48.8837066204,12.6088212559
49.0429827615,11.3426068209
